transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,z_age,z_quantity,z_price,z_amount,is_outlier,order_month,age_group,customer_id_num
168,2023-02-24,CUST168,Male,53,Clothing,1,300,300,0.8488738856970843,-1.337257566501047,0.6335366977603409,-0.27871199761213494,False,2023-02-01,Adult,168
169,2023-11-17,CUST169,Male,18,Beauty,3,500,1500,-1.710618360977447,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-11-01,Teenager,169
170,2023-06-02,CUST170,Female,25,Clothing,2,25,50,-1.1987199116425407,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-06-01,Adult,170
171,2023-11-24,CUST171,Female,52,Clothing,3,300,900,0.7757455357920977,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-11-01,Adult,171
172,2023-09-17,CUST172,Male,32,Beauty,2,25,50,-0.6868214623076344,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-09-01,Adult,172
173,2023-11-08,CUST173,Male,64,Electronics,4,30,120,1.653285734651937,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-11-01,Adult,173
174,2023-04-12,CUST174,Female,39,Beauty,1,300,300,-0.1749230129727282,-1.337257566501047,0.6335366977603409,-0.27871199761213494,False,2023-04-01,Adult,174
175,2023-03-20,CUST175,Female,31,Electronics,4,25,100,-0.759949812212621,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-03-01,Adult,175
176,2023-07-11,CUST176,Female,43,Beauty,2,50,100,0.11759038664721824,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-07-01,Adult,176
177,2023-03-24,CUST177,Male,45,Beauty,2,50,100,0.26384708645719146,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-03-01,Adult,177
178,2023-10-04,CUST178,Male,40,Clothing,2,30,60,-0.10179466306774158,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-10-01,Adult,178
179,2023-09-29,CUST179,Male,31,Electronics,1,300,300,-0.759949812212621,-1.337257566501047,0.6335366977603409,-0.27871199761213494,False,2023-09-01,Adult,179
180,2023-01-01,CUST180,Male,41,Clothing,3,300,900,-0.02866631316275497,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-01-01,Adult,180
181,2023-11-03,CUST181,Male,19,Electronics,4,300,1200,-1.6374900110724604,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-11-01,Teenager,181
182,2023-06-15,CUST182,Male,62,Beauty,4,30,120,1.5070290348419637,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-06-01,Adult,182
183,2023-09-08,CUST183,Female,43,Beauty,3,300,900,0.11759038664721824,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-09-01,Adult,183
184,2023-01-10,CUST184,Male,31,Electronics,4,50,200,-0.759949812212621,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-01-01,Adult,184
185,2023-02-27,CUST185,Male,24,Clothing,1,25,25,-1.2718482615475273,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-02-01,Adult,185
186,2023-07-05,CUST186,Male,20,Clothing,4,50,200,-1.5643616611674738,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-07-01,Adult,186
187,2023-06-07,CUST187,Female,64,Clothing,2,50,100,1.653285734651937,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-06-01,Adult,187
188,2023-05-03,CUST188,Male,40,Clothing,3,25,75,-0.10179466306774158,0.4292649784144711,-0.8169885864299324,-0.6807004557065603,False,2023-05-01,Adult,188
189,2023-01-30,CUST189,Male,63,Beauty,1,50,50,1.5801573847469503,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-01-01,Adult,189
190,2023-05-04,CUST190,Female,60,Beauty,3,30,90,1.3607723350319905,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-05-01,Adult,190
191,2023-10-18,CUST191,Male,64,Beauty,1,25,25,1.653285734651937,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-10-01,Adult,191
192,2023-02-10,CUST192,Male,62,Beauty,2,50,100,1.5070290348419637,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-02-01,Adult,192
193,2023-02-13,CUST193,Male,35,Beauty,3,500,1500,-0.4674364125926746,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-02-01,Adult,193
194,2023-09-06,CUST194,Male,55,Clothing,4,50,200,0.9951305855070576,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-09-01,Adult,194
195,2023-02-05,CUST195,Male,52,Clothing,1,30,30,0.7757455357920977,-1.337257566501047,-0.7906153994446548,-0.7610981473254455,False,2023-02-01,Adult,195
196,2023-09-30,CUST196,Female,32,Clothing,3,300,900,-0.6868214623076344,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-09-01,Adult,196
197,2023-03-06,CUST197,Female,42,Clothing,4,50,200,0.044462036742231634,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-03-01,Adult,197
198,2023-03-07,CUST198,Female,54,Beauty,3,300,900,0.922002235602071,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-03-01,Adult,198
199,2023-12-04,CUST199,Male,45,Beauty,3,500,1500,0.26384708645719146,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-12-01,Adult,199
200,2023-09-01,CUST200,Male,27,Beauty,3,50,150,-1.0524632118325674,0.4292649784144711,-0.685122651503544,-0.5467043030084185,False,2023-09-01,Adult,200
201,2023-10-09,CUST201,Male,56,Electronics,1,25,25,1.0682589354120442,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-10-01,Adult,201
202,2023-03-26,CUST202,Female,34,Clothing,4,300,1200,-0.5405647624976612,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-03-01,Adult,202
203,2023-05-16,CUST203,Male,56,Clothing,2,500,1000,1.0682589354120442,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-05-01,Adult,203
204,2023-09-28,CUST204,Male,39,Beauty,1,25,25,-0.1749230129727282,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-09-01,Adult,204
205,2023-11-07,CUST205,Female,43,Clothing,1,25,25,0.11759038664721824,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-11-01,Adult,205
206,2023-08-05,CUST206,Male,61,Clothing,1,25,25,1.433900684936977,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-08-01,Adult,206
207,2023-04-19,CUST207,Female,42,Beauty,2,25,50,0.044462036742231634,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-04-01,Adult,207
208,2023-10-04,CUST208,Female,34,Electronics,4,50,200,-0.5405647624976612,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-10-01,Adult,208
209,2023-12-20,CUST209,Female,30,Electronics,4,50,200,-0.8330781621176077,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-12-01,Adult,209
210,2023-04-13,CUST210,Male,37,Electronics,4,50,200,-0.3211797127827014,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-04-01,Adult,210
211,2024-01-01,CUST211,Male,42,Beauty,3,500,1500,0.044462036742231634,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2024-01-01,Adult,211
212,2023-06-09,CUST212,Male,21,Clothing,3,500,1500,-1.4912333112624871,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-06-01,Adult,212
213,2023-07-24,CUST213,Male,27,Beauty,3,500,1500,-1.0524632118325674,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-07-01,Adult,213
214,2023-12-10,CUST214,Male,20,Beauty,2,30,60,-1.5643616611674738,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-12-01,Adult,214
215,2023-11-29,CUST215,Male,58,Clothing,3,500,1500,1.2145156352220174,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-11-01,Adult,215
216,2023-07-11,CUST216,Male,62,Electronics,2,50,100,1.5070290348419637,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-07-01,Adult,216
217,2023-08-13,CUST217,Female,35,Electronics,4,50,200,-0.4674364125926746,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-08-01,Adult,217
218,2023-09-22,CUST218,Male,64,Beauty,3,30,90,1.653285734651937,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-09-01,Adult,218
219,2023-08-20,CUST219,Female,53,Electronics,3,30,90,0.8488738856970843,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-08-01,Adult,219
220,2023-03-03,CUST220,Male,64,Beauty,1,500,500,1.653285734651937,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-03-01,Adult,220
221,2023-05-07,CUST221,Male,39,Beauty,2,300,600,-0.1749230129727282,-0.45399629404328795,0.6335366977603409,0.25727261318043226,False,2023-05-01,Adult,221
222,2023-04-26,CUST222,Male,51,Clothing,4,30,120,0.7026171858871111,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-04-01,Adult,222
223,2023-02-02,CUST223,Female,64,Clothing,1,25,25,1.653285734651937,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-02-01,Adult,223
224,2023-06-23,CUST224,Female,25,Clothing,1,50,50,-1.1987199116425407,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-06-01,Adult,224
225,2023-01-11,CUST225,Female,57,Beauty,4,25,100,1.1413872853170308,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-01-01,Adult,225
226,2023-10-29,CUST226,Female,61,Clothing,1,50,50,1.433900684936977,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-10-01,Adult,226
227,2023-10-11,CUST227,Male,36,Electronics,2,50,100,-0.39430806268768803,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-10-01,Adult,227
228,2023-04-28,CUST228,Female,59,Electronics,2,30,60,1.287643985127004,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-04-01,Adult,228
229,2023-10-29,CUST229,Male,58,Beauty,3,30,90,1.2145156352220174,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-10-01,Adult,229
230,2023-04-23,CUST230,Male,54,Beauty,1,25,25,0.922002235602071,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-04-01,Adult,230
231,2023-01-04,CUST231,Female,23,Clothing,3,50,150,-1.344976611452514,0.4292649784144711,-0.685122651503544,-0.5467043030084185,False,2023-01-01,Adult,231
232,2023-02-06,CUST232,Female,43,Beauty,1,25,25,0.11759038664721824,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-02-01,Adult,232
233,2023-12-29,CUST233,Female,51,Beauty,2,300,600,0.7026171858871111,-0.45399629404328795,0.6335366977603409,0.25727261318043226,False,2023-12-01,Adult,233
234,2023-11-20,CUST234,Female,62,Electronics,2,25,50,1.5070290348419637,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-11-01,Adult,234
235,2023-01-31,CUST235,Female,23,Electronics,2,500,1000,-1.344976611452514,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-01-01,Adult,235
236,2023-04-28,CUST236,Female,54,Clothing,1,25,25,0.922002235602071,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-04-01,Adult,236
237,2023-02-04,CUST237,Female,50,Beauty,2,500,1000,0.6294888359821245,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-02-01,Adult,237
238,2023-01-17,CUST238,Female,39,Beauty,1,500,500,-0.1749230129727282,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-01-01,Adult,238
239,2023-06-19,CUST239,Male,38,Electronics,3,500,1500,-0.2480513628777148,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-06-01,Adult,239
240,2023-02-06,CUST240,Female,23,Beauty,1,300,300,-1.344976611452514,-1.337257566501047,0.6335366977603409,-0.27871199761213494,False,2023-02-01,Adult,240
241,2023-09-21,CUST241,Female,23,Electronics,3,25,75,-1.344976611452514,0.4292649784144711,-0.8169885864299324,-0.6807004557065603,False,2023-09-01,Adult,241
242,2023-05-02,CUST242,Male,21,Clothing,1,25,25,-1.4912333112624871,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-05-01,Adult,242
243,2023-05-23,CUST243,Female,47,Electronics,3,300,900,0.41010378626716465,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-05-01,Adult,243
244,2023-12-09,CUST244,Male,28,Beauty,2,50,100,-0.9793348619275809,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-12-01,Adult,244
245,2023-09-06,CUST245,Male,47,Clothing,3,30,90,0.41010378626716465,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-09-01,Adult,245
246,2023-04-20,CUST246,Female,48,Electronics,2,25,50,0.48323213617215127,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-04-01,Adult,246
247,2023-10-04,CUST247,Male,41,Electronics,2,30,60,-0.02866631316275497,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-10-01,Adult,247
248,2023-03-09,CUST248,Male,26,Clothing,3,300,900,-1.125591561737554,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-03-01,Adult,248
249,2023-10-20,CUST249,Male,20,Clothing,1,50,50,-1.5643616611674738,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-10-01,Adult,249
250,2023-10-23,CUST250,Male,48,Electronics,1,50,50,0.48323213617215127,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-10-01,Adult,250
251,2023-08-31,CUST251,Female,57,Beauty,4,50,200,1.1413872853170308,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-08-01,Adult,251
252,2023-05-05,CUST252,Male,54,Electronics,1,300,300,0.922002235602071,-1.337257566501047,0.6335366977603409,-0.27871199761213494,False,2023-05-01,Adult,252
253,2023-08-31,CUST253,Female,53,Clothing,4,500,2000,0.8488738856970843,1.3125262508722302,1.6884641771714488,2.758534130212413,False,2023-08-01,Adult,253
254,2023-07-28,CUST254,Male,41,Electronics,1,500,500,-0.02866631316275497,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-07-01,Adult,254
255,2023-04-08,CUST255,Male,48,Clothing,1,30,30,0.48323213617215127,-1.337257566501047,-0.7906153994446548,-0.7610981473254455,False,2023-04-01,Adult,255
256,2023-02-18,CUST256,Male,23,Clothing,2,500,1000,-1.344976611452514,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-02-01,Adult,256
257,2023-02-19,CUST257,Male,19,Beauty,4,500,2000,-1.6374900110724604,1.3125262508722302,1.6884641771714488,2.758534130212413,False,2023-02-01,Teenager,257
258,2023-12-04,CUST258,Female,37,Clothing,1,50,50,-0.3211797127827014,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-12-01,Adult,258
259,2023-08-09,CUST259,Female,45,Clothing,4,50,200,0.26384708645719146,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-08-01,Adult,259
260,2023-07-01,CUST260,Male,28,Beauty,2,30,60,-0.9793348619275809,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-07-01,Adult,260
261,2023-08-05,CUST261,Male,21,Clothing,2,25,50,-1.4912333112624871,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-08-01,Adult,261
262,2023-07-30,CUST262,Female,32,Beauty,4,30,120,-0.6868214623076344,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-07-01,Adult,262
263,2023-08-28,CUST263,Male,23,Beauty,2,30,60,-1.344976611452514,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-08-01,Adult,263
264,2023-01-28,CUST264,Male,47,Clothing,3,300,900,0.41010378626716465,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-01-01,Adult,264
265,2023-12-11,CUST265,Male,55,Clothing,3,300,900,0.9951305855070576,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-12-01,Adult,265
266,2023-12-01,CUST266,Female,19,Electronics,2,30,60,-1.6374900110724604,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-12-01,Teenager,266
267,2023-11-27,CUST267,Female,32,Beauty,3,30,90,-0.6868214623076344,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-11-01,Adult,267
268,2023-02-20,CUST268,Female,28,Electronics,1,30,30,-0.9793348619275809,-1.337257566501047,-0.7906153994446548,-0.7610981473254455,False,2023-02-01,Adult,268
269,2023-02-01,CUST269,Male,25,Clothing,4,500,2000,-1.1987199116425407,1.3125262508722302,1.6884641771714488,2.758534130212413,False,2023-02-01,Adult,269
270,2023-07-26,CUST270,Male,43,Electronics,1,300,300,0.11759038664721824,-1.337257566501047,0.6335366977603409,-0.27871199761213494,False,2023-07-01,Adult,270
271,2023-06-23,CUST271,Female,62,Beauty,4,30,120,1.5070290348419637,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-06-01,Adult,271
272,2023-02-25,CUST272,Female,61,Electronics,2,50,100,1.433900684936977,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-02-01,Adult,272
273,2023-05-08,CUST273,Female,22,Beauty,1,50,50,-1.4181049613575005,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-05-01,Adult,273
274,2023-04-09,CUST274,Female,23,Clothing,2,500,1000,-1.344976611452514,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-04-01,Adult,274
275,2023-04-08,CUST275,Male,43,Clothing,2,500,1000,0.11759038664721824,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-04-01,Adult,275
276,2023-10-02,CUST276,Female,21,Beauty,4,25,100,-1.4912333112624871,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-10-01,Adult,276
277,2023-08-18,CUST277,Male,36,Clothing,4,25,100,-0.39430806268768803,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-08-01,Adult,277
278,2023-03-13,CUST278,Female,37,Clothing,4,25,100,-0.3211797127827014,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-03-01,Adult,278
279,2023-08-05,CUST279,Male,50,Clothing,1,500,500,0.6294888359821245,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-08-01,Adult,279
280,2023-04-04,CUST280,Female,37,Clothing,3,500,1500,-0.3211797127827014,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-04-01,Adult,280
281,2023-05-23,CUST281,Female,29,Beauty,4,500,2000,-0.9062065120225943,1.3125262508722302,1.6884641771714488,2.758534130212413,False,2023-05-01,Adult,281
282,2023-08-25,CUST282,Female,64,Electronics,4,50,200,1.653285734651937,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-08-01,Adult,282
283,2023-05-08,CUST283,Female,18,Electronics,1,500,500,-1.710618360977447,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-05-01,Teenager,283
284,2023-02-08,CUST284,Male,43,Clothing,4,50,200,0.11759038664721824,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-02-01,Adult,284
285,2023-08-15,CUST285,Female,31,Electronics,1,25,25,-0.759949812212621,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-08-01,Adult,285
286,2023-10-09,CUST286,Male,55,Electronics,2,25,50,0.9951305855070576,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-10-01,Adult,286
287,2023-02-20,CUST287,Male,54,Clothing,4,25,100,0.922002235602071,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-02-01,Adult,287
288,2023-01-26,CUST288,Male,28,Clothing,4,30,120,-0.9793348619275809,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-01-01,Adult,288
289,2023-11-30,CUST289,Male,53,Electronics,2,30,60,0.8488738856970843,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-11-01,Adult,289
290,2023-10-04,CUST290,Female,30,Beauty,2,300,600,-0.8330781621176077,-0.45399629404328795,0.6335366977603409,0.25727261318043226,False,2023-10-01,Adult,290
291,2023-01-08,CUST291,Male,60,Clothing,2,300,600,1.3607723350319905,-0.45399629404328795,0.6335366977603409,0.25727261318043226,False,2023-01-01,Adult,291
292,2023-02-17,CUST292,Male,20,Beauty,4,300,1200,-1.5643616611674738,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-02-01,Adult,292
293,2023-05-02,CUST293,Male,50,Electronics,3,30,90,0.6294888359821245,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-05-01,Adult,293
294,2023-03-27,CUST294,Female,23,Clothing,3,30,90,-1.344976611452514,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-03-01,Adult,294
295,2023-07-28,CUST295,Female,27,Beauty,3,300,900,-1.0524632118325674,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-07-01,Adult,295
296,2023-09-06,CUST296,Female,22,Clothing,4,300,1200,-1.4181049613575005,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-09-01,Adult,296
297,2023-09-04,CUST297,Female,40,Electronics,2,500,1000,-0.10179466306774158,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-09-01,Adult,297
298,2023-04-20,CUST298,Male,27,Beauty,4,300,1200,-1.0524632118325674,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-04-01,Adult,298
299,2023-07-25,CUST299,Male,61,Electronics,2,500,1000,1.433900684936977,-0.45399629404328795,1.6884641771714488,0.9719187609038553,False,2023-07-01,Adult,299
300,2023-01-31,CUST300,Female,19,Electronics,4,50,200,-1.6374900110724604,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-01-01,Teenager,300
301,2023-03-26,CUST301,Male,30,Clothing,4,30,120,-0.8330781621176077,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-03-01,Adult,301
302,2023-07-14,CUST302,Male,57,Beauty,2,300,600,1.1413872853170308,-0.45399629404328795,0.6335366977603409,0.25727261318043226,False,2023-07-01,Adult,302
303,2023-01-02,CUST303,Male,19,Electronics,3,30,90,-1.6374900110724604,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-01-01,Teenager,303
304,2023-07-19,CUST304,Female,37,Electronics,2,30,60,-0.3211797127827014,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-07-01,Adult,304
305,2023-05-16,CUST305,Female,18,Beauty,1,30,30,-1.710618360977447,-1.337257566501047,-0.7906153994446548,-0.7610981473254455,False,2023-05-01,Teenager,305
306,2023-08-21,CUST306,Male,54,Electronics,1,50,50,0.922002235602071,-1.337257566501047,-0.685122651503544,-0.7253658399392744,False,2023-08-01,Adult,306
307,2023-05-27,CUST307,Female,26,Electronics,2,25,50,-1.125591561737554,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-05-01,Adult,307
308,2023-08-05,CUST308,Female,34,Beauty,4,300,1200,-0.5405647624976612,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-08-01,Adult,308
309,2023-12-23,CUST309,Female,26,Beauty,1,25,25,-1.125591561737554,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-12-01,Adult,309
310,2023-10-12,CUST310,Female,28,Beauty,1,25,25,-0.9793348619275809,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-10-01,Adult,310
311,2023-12-05,CUST311,Female,32,Beauty,4,25,100,-0.6868214623076344,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-12-01,Adult,311
312,2023-09-07,CUST312,Male,41,Clothing,4,30,120,-0.02866631316275497,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-09-01,Adult,312
313,2023-03-21,CUST313,Female,55,Beauty,3,500,1500,0.9951305855070576,0.4292649784144711,1.6884641771714488,1.865226445558134,False,2023-03-01,Adult,313
314,2023-04-08,CUST314,Male,52,Clothing,4,30,120,0.7757455357920977,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-04-01,Adult,314
315,2023-06-01,CUST315,Male,47,Clothing,2,30,60,0.41010378626716465,-0.45399629404328795,-0.7906153994446548,-0.7074996862461888,False,2023-06-01,Adult,315
316,2023-04-22,CUST316,Female,48,Clothing,2,25,50,0.48323213617215127,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-04-01,Adult,316
317,2023-01-30,CUST317,Male,22,Electronics,3,30,90,-1.4181049613575005,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-01-01,Adult,317
318,2023-10-24,CUST318,Male,61,Clothing,1,25,25,1.433900684936977,-1.337257566501047,-0.8169885864299324,-0.7700312241719883,False,2023-10-01,Adult,318
319,2023-10-05,CUST319,Male,31,Clothing,1,500,500,-0.759949812212621,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-10-01,Adult,319
320,2023-02-01,CUST320,Female,28,Electronics,4,300,1200,-0.9793348619275809,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-02-01,Adult,320
321,2023-06-10,CUST321,Female,26,Electronics,2,25,50,-1.125591561737554,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-06-01,Adult,321
322,2023-01-30,CUST322,Male,51,Electronics,1,500,500,0.7026171858871111,-1.337257566501047,1.6884641771714488,0.07861107624957653,False,2023-01-01,Adult,322
323,2023-01-26,CUST323,Female,29,Beauty,3,300,900,-0.9062065120225943,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-01-01,Adult,323
324,2023-10-27,CUST324,Female,52,Electronics,3,50,150,0.7757455357920977,0.4292649784144711,-0.685122651503544,-0.5467043030084185,False,2023-10-01,Adult,324
325,2023-09-02,CUST325,Female,52,Electronics,2,25,50,0.7757455357920977,-0.45399629404328795,-0.8169885864299324,-0.7253658399392744,False,2023-09-01,Adult,325
326,2023-09-15,CUST326,Female,18,Clothing,3,25,75,-1.710618360977447,0.4292649784144711,-0.8169885864299324,-0.6807004557065603,False,2023-09-01,Teenager,326
327,2023-09-29,CUST327,Male,57,Electronics,3,50,150,1.1413872853170308,0.4292649784144711,-0.685122651503544,-0.5467043030084185,False,2023-09-01,Adult,327
328,2023-03-22,CUST328,Male,39,Beauty,2,50,100,-0.1749230129727282,-0.45399629404328795,-0.685122651503544,-0.6360350714738464,False,2023-03-01,Adult,328
329,2023-01-30,CUST329,Female,46,Electronics,4,25,100,0.3369754363621781,1.3125262508722302,-0.8169885864299324,-0.6360350714738464,False,2023-01-01,Adult,329
330,2023-09-18,CUST330,Female,25,Beauty,4,50,200,-1.1987199116425407,1.3125262508722302,-0.685122651503544,-0.45737353454299073,False,2023-09-01,Adult,330
331,2023-02-11,CUST331,Male,28,Electronics,3,30,90,-0.9793348619275809,0.4292649784144711,-0.7906153994446548,-0.653901225166932,False,2023-02-01,Adult,331
332,2023-04-06,CUST332,Male,58,Electronics,4,300,1200,1.2145156352220174,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-04-01,Adult,332
333,2023-02-05,CUST333,Female,54,Electronics,4,300,1200,0.922002235602071,1.3125262508722302,0.6335366977603409,1.3292418347655668,False,2023-02-01,Adult,333
334,2023-11-01,CUST334,Male,31,Electronics,3,300,900,-0.759949812212621,0.4292649784144711,0.6335366977603409,0.7932572239729995,False,2023-11-01,Adult,334
335,2023-02-04,CUST335,Female,47,Beauty,4,30,120,0.41010378626716465,1.3125262508722302,-0.7906153994446548,-0.6003027640876754,False,2023-02-01,Adult,335
